Date,Close,High,Low,Open,Volume,Change,Return,Volume_Change,Momentum_5,MA_10,MA_50,Volatility,RSI,MACD,MACD_Signal,MACD_Hist,Target
2020-04-22,66.65152740478516,67.08605088562258,65.7100549516025,66.0504275035955,116862400,0.6010999011896558,0.0288036557707116,-0.354321416021517,-2.0108718872070312,66.8610450744629,66.5838663482666,0.0338453485398916,53.18160398471966,0.7460121641182411,0.0974960133979578,0.6485161507202832,0
2020-04-23,66.3932113647461,68.0154433517939,66.35458591659604,66.59598944224571,124814400,-0.2027780774996159,-0.0038756207111394,0.0680458385246238,-2.814765930175781,67.07734298706055,66.36863075256348,0.0338177115427772,52.63850220434066,0.7396197833350158,0.2259207673853694,0.5136990159496463,1
2020-04-24,68.30995178222656,68.31960998543786,66.86877252729914,66.91705617630512,126161200,1.3928956059214386,0.028869524128761,0.0107904216180183,0.0410385131835937,67.43896789550782,66.15508506774903,0.0324936993941246,56.21183260443628,0.8790851617986277,0.3565536462680211,0.5225315155306066,1
2020-04-27,68.35821533203125,68.68893686603447,67.58089596071159,68.02748643097968,117087600,0.3307289010515717,0.000706537606095,-0.0719206855990589,1.50634765625,67.67843933105469,65.95375434875488,0.0306373776017862,56.30123672505323,0.982184927681331,0.4816799025506831,0.500505025130648,0
2020-04-28,67.25017547607422,69.0003506347447,67.15844834573424,68.81929803212363,112004800,-1.5691225560494075,-0.016209315158025,-0.0434102330221133,2.464706420898437,67.47397079467774,65.72987648010253,0.0306266786923839,53.59571135993144,0.9633774631235495,0.5780194146652564,0.3853580484582932,1
2020-04-29,69.45904541015625,69.92736888191205,68.53205667132409,68.73483476728254,137280800,0.7242106428737145,0.032845563873181,0.2256688999042897,2.8075180053710938,67.55363540649414,65.57890281677246,0.0311982977326694,57.93532130876776,1.1138697581332764,0.6851894833588604,0.4286802747744159,1
2020-04-30,70.92435455322266,71.10058178322025,69.60870972779222,69.99736587702316,183064000,0.9269886761994997,0.0210960161403563,0.3335003875268791,4.5311431884765625,67.72527313232422,65.43493003845215,0.0280203296070758,60.56963320287394,1.3359739122671783,0.815346369140524,0.5206275431266543,0
2020-05-01,69.7824935913086,72.17962796257615,69.00517422626046,69.10173412805158,240616800,0.6807594632570186,-0.0160997018458193,0.31438622558231,1.4725418090820312,67.87663116455079,65.28414878845214,0.0285826968487377,57.545310008186895,1.4036737407690651,0.9330118434662324,0.4706618973028328,1
2020-05-04,70.76985168457031,70.89779524622708,69.11865261133845,69.80665406694762,133568000,0.9631976176226972,0.0141490801266621,-0.4448932909090304,2.4116363525390625,68.26842956542968,65.18811805725097,0.0280782106927599,59.43159511915532,1.519482243578949,1.0503059234887755,0.4691763200901733,1
2020-05-05,71.83201599121094,72.66244451792257,71.08366376030753,71.2285073158129,147751200,0.6035086753980323,0.0150087117799089,0.1061871106851941,4.581840515136719,68.9730842590332,65.1851245880127,0.0215159316638553,61.417566454233565,1.6776304198876204,1.1757708227685446,0.5018595971190758,1
2020-05-06,72.57315063476562,73.20321036598678,72.14827802802382,72.53210878963873,142333600,0.0410418451268981,0.0103176088451335,-0.0366670456822009,3.114105224609375,69.56524658203125,65.245717086792,0.0210998514411834,62.786479601802455,1.8415392427504715,1.30892450676493,0.5326147359855413,1
2020-05-07,73.32389831542969,73.66911092684012,72.89661676334377,73.19837114485792,115215200,0.1255271705717717,0.0103447028838847,-0.1905270435090519,2.3995437622070312,70.25831527709961,65.29926017761231,0.0206871107325827,64.17315991908364,2.0088603378355856,1.4489116729790612,0.5599486648565244,1
2020-05-08,75.06913757324219,75.12239040799929,73.65552559886389,73.98230402182824,133838400,1.086833551413946,0.0238017794731086,0.1616383949340016,5.286643981933594,70.93423385620117,65.48006965637207,0.0210323522216797,67.23016079447385,2.256280733892055,1.61038548516166,0.6458952487303948,1
2020-05-11,76.25038146972656,76.74417245398942,74.36959376483475,74.57776663572473,145946400,1.672614834001834,0.0157354131760456,0.0904673098303625,5.48052978515625,71.7234504699707,65.68527626037597,0.0209336902344544,69.14894595807263,2.518646303924868,1.792037648914302,0.7266086550105659,0
2020-05-12,75.37895965576172,77.38319101183461,75.25793117438776,76.93296121988755,162301200,-1.5540015641258265,-0.0114284256310353,0.112060318034566,3.546943664550781,72.53632888793945,65.7501798248291,0.0186953592367982,66.07522644185048,2.6259857220226053,1.9588272635359627,0.6671584584866426,0
2020-05-13,74.46882629394531,76.4779036027934,73.39409274246334,75.55808267285332,200622400,-1.0892563789080043,-0.0120741035160577,0.2361116245597692,1.8956756591796875,73.03730697631836,65.842699508667,0.0188186474770843,62.928994382795125,2.6075545623585867,2.088572723300488,0.5189818390580991,1
2020-05-14,74.92631530761719,74.98682954910396,72.98743664654351,73.70876906438306,158929200,1.2175462432341249,0.0061433627524363,-0.2078192664428299,1.6024169921875,73.43750305175782,65.8795761871338,0.018804252020156,63.86051896927873,2.5998933236855777,2.1908368433775056,0.409056480308072,0
2020-05-15,74.48335266113281,74.52934407916516,72.66792527667609,72.70181680027588,166348400,1.781535860856934,-0.0059119769157971,0.046682422109971,-0.585784912109375,73.90758895874023,65.95500511169433,0.0185001196080485,62.22998163572722,2.5289264631973225,2.258454767341469,0.2704716958558535,1
2020-05-18,76.23827362060547,76.61104348348049,75.11513293810333,75.80499689236754,135178400,0.4332767282379279,0.0235612508939653,-0.1873778166787296,-0.0121078491210937,74.45443115234374,66.08431343078614,0.0179584172383657,65.94032376727262,2.5844996665539384,2.323663747183963,0.2608359193699754,0
2020-05-19,75.79772186279297,77.09998213452099,75.76625327530091,76.25520568719914,101729600,-0.4574838244061681,-0.0057786166565743,-0.2474418990016156,0.41876220703125,74.85100173950195,66.31518028259278,0.01595224737209,64.23440430592254,2.5634432079730374,2.3716196393417777,0.1918235686312597,1
2020-05-20,77.27183532714844,77.34202651721908,76.61585573751951,76.6545857322091,111504800,0.617249594939338,0.0194479916827035,0.096090026894827,2.803009033203125,75.32087020874023,66.48297554016114,0.01543901895889,67.28428289188736,2.635326051449709,2.424360921763364,0.2109651296863455,0
2020-05-21,76.69574737548828,77.67365953830173,76.45852890117943,77.1338698714014,102688800,-0.4381224959131202,-0.0074553419007217,-0.07906386092796,1.7694320678710938,75.65805511474609,66.68709541320801,0.0155981648897552,64.95318712064744,2.6156565788109702,2.462620053172885,0.1530365256380847,1
2020-05-22,77.1895523071289,77.27185079219365,76.33266854723075,76.43432834001963,81803200,0.7552239671092735,0.0064384916835484,-0.203387321694284,2.7061996459960938,75.87009658813477,67.03241485595703,0.0147532204052626,66.03929872034647,2.609829817543286,2.492062006046966,0.1177678114963201,0
2020-05-26,76.66668701171875,78.48452936483687,76.61101126364815,78.30540961703058,125522000,-1.638722605311827,-0.0067737832359712,0.5344387505623251,0.4284133911132812,75.91172714233399,67.22368972778321,0.0149935317825958,63.78524016075889,2.533812988796072,2.500412202596787,0.0334007861992846,1
2020-05-27,77.00074005126953,77.1459757123096,75.7856167074525,76.52389490649263,112945200,0.4768451447769024,0.0043572124030835,-0.1001959815809181,1.2030181884765625,76.07390518188477,67.59429740905762,0.0140777043388657,64.61619527596099,2.472028388359462,2.494735439749322,-0.0227070513898604,1
2020-05-28,77.03462219238281,78.29089831885972,76.4004341829612,76.67637525704153,133560800,0.3582469353412847,0.0004400235775749,0.1825274557927207,-0.237213134765625,76.33048477172852,67.91416404724121,0.012733329867213,64.70465579437375,2.398153235304377,2.475418998860333,-0.0772657635559559,0
2020-05-29,76.95958709716797,77.73658783652532,76.60376308600569,77.27668110998019,153532400,-0.3170940128122197,-0.0009740437880964,0.1495318985810207,0.2638397216796875,76.5338119506836,68.26241577148437,0.0122358614161158,64.32114552699919,2.30695875468507,2.4417269500252807,-0.1347681953402109,1
2020-06-01,77.90604400634766,78.02707250180976,76.78289602270274,76.91360886615988,80791200,0.99243514018778,0.0122981027429982,-0.4737840351613079,0.71649169921875,76.87608108520507,68.63872169494628,0.0113784659604598,66.97968870801401,2.284720795334593,2.4103257190871434,-0.1256049237525505,1
2020-06-02,78.26668548583984,78.29089265581315,77.19921355683967,77.63975893458408,87642800,0.6269265512557638,0.0046291848609691,0.0848062660289734,1.5999984741210938,77.07892227172852,69.09726852416992,0.0111989400868619,67.95938874108535,2.270030309360408,2.3822666371417967,-0.1122363277813889,1
2020-06-03,78.69756317138672,78.95898884323296,78.01496072344597,78.58621903033732,104491200,0.1113441410494004,0.0055052501951782,0.1922394081430534,1.6968231201171875,77.3689064025879,69.58794578552246,0.0109556426312233,69.13755165051029,2.267023387180842,2.3592179871496057,-0.0921945999687636,0
2020-06-04,78.01981353759766,78.81859867793425,77.64704369151033,78.52087329742372,87560400,-0.5010597598260631,-0.008612079033668,-0.1620308695851899,0.9851913452148438,77.4437042236328,69.95638801574707,0.0112522014261571,65.08362172485047,2.184767014262889,2.3243277925722623,-0.1395607783093737,1
2020-06-05,80.24188995361328,80.30240419943048,78.2400813612976,78.26912701737099,137250400,1.9727629362422905,0.0284809244634351,0.5674939812974815,3.2823028564453125,77.7983184814453,70.37583801269531,0.0124808884779359,71.07252330024296,2.2726831653710065,2.3139988671320117,-0.0413157017610048,1
2020-06-08,80.71631622314453,80.75020774515244,79.23009024878114,79.93931540745123,95654400,0.7770008156932988,0.0059124513368953,-0.3030665120101653,2.810272216796875,78.15099487304687,70.74239799499512,0.0116447158626019,72.17007367949671,2.3535097877075515,2.3219010512471194,0.031608736460432,1
2020-06-09,83.26516723632812,83.65729831044091,80.3653297249553,80.39679831013578,147712400,2.868368926192346,0.0315778907220836,0.5442300615549311,4.998481750488281,78.81084289550782,71.21159538269043,0.0129701239120288,77.17960857924774,2.593342010957855,2.3761892431892666,0.2171527677685882,1
2020-06-10,85.40738677978516,85.87455499385788,83.77350211039672,84.21162466782144,166651600,1.1957621119637167,0.025727679587514,0.1282167238498595,6.7098236083984375,79.65150756835938,71.68950248718262,0.0132286221591655,80.37674145129388,2.9225803031709603,2.485467455185605,0.4371128479853547,0
2020-06-11,81.30695343017578,84.97653882509627,81.20529361612985,84.5529390302518,201662400,-3.245985600076025,-0.048010289322889,0.2100837915747584,3.287139892578125,80.07874069213867,72.0879116821289,0.0175854894655743,62.365859751975016,2.8201246774070228,2.552398899629889,0.2677257777771338,1
2020-06-12,82.00889587402344,84.18740853476542,80.90027823694467,83.44187634114364,200146000,-1.4329804671202029,0.0086332400149571,-0.0075194979331794,1.7670059204101562,80.58367156982422,72.56495918273926,0.0176061629566581,63.85886982283545,2.763710411404233,2.594661201984758,0.1690492094194748,1
2020-06-15,83.02313232421875,83.67426627857331,80.50331793854433,80.66549938713932,138808800,2.35763293707943,0.0123673955049135,-0.3064622825337504,2.3068161010742188,81.09538040161132,73.04288246154785,0.0175018139939812,65.96018101879292,2.768923675817604,2.629513696751327,0.1394099790662766,1
2020-06-16,85.2234115600586,85.49452156139306,83.44187587324252,85.07333742619001,165428800,0.1500741338685856,0.026502002204005,0.1917745848966348,1.9582443237304688,81.7910530090332,73.58180603027344,0.0176722766889118,70.03101960189134,2.91697430719627,2.687005818840316,0.2299684883559543,0
2020-06-17,85.10480499267578,86.02704141186865,84.98377651365317,85.96652717235735,114406400,-0.8617221796815642,-0.0013917134413145,-0.3084251351638892,-0.302581787109375,82.43177719116211,74.01667846679688,0.0175486336694341,69.54818535867422,2.990265026608327,2.747657660393918,0.242607366214409,1
2020-06-18,85.13868713378906,85.55502535124322,84.53112187218672,85.06122714286937,96820400,0.0774599909196922,0.0003981225398048,-0.1537151767733273,3.831733703613281,83.14366455078125,74.46690612792969,0.0172928501210733,69.6126389902709,3.0163122849645987,2.8013885853080542,0.2149236996565444,0
2020-06-19,84.65216827392578,86.30783714893171,83.54596609025744,85.8430918789263,264476000,-1.1909236050005203,-0.0057144275562853,1.7316144118388277,2.643272399902344,83.5846923828125,74.8753448486328,0.0172311127533185,67.40641815443186,2.96353513063967,2.833817894374377,0.1297172362652925,1
2020-06-22,86.86697387695312,87.00978658675993,84.99829398313842,85.04428539322777,135445200,1.8226884837253576,0.0261636015732102,-0.4878733798151817,3.843841552734375,84.19975814819335,75.3188102722168,0.0178652182543289,71.78961097024809,3.0650926774284244,2.880072850985187,0.1850198264432374,1
2020-06-23,88.72114562988281,90.13718045697549,87.68998051908838,88.1087417587427,212155600,0.612403871140117,0.0213449562034486,0.5663574641257128,3.4977340698242188,84.74535598754883,75.7739631652832,0.0179071501638748,74.84008095388073,3.2576418618706526,2.95558665316228,0.3020552087083725,0
2020-06-24,87.155029296875,89.26818923809188,86.78225950639512,88.35079128217394,192623200,-1.1957619852989438,-0.0176521202683874,-0.0920663890088218,2.0502243041992188,84.92012023925781,76.13116653442383,0.018765006265957,68.13805430541683,3.2464430041781043,3.013757923365445,0.2326850808126588,1
2020-06-25,88.31205749511719,88.35078749388231,86.55230611311778,87.30994555491553,137522400,1.002111940201658,0.0132755184362456,-0.2860548469758575,3.173370361328125,85.62063064575196,76.52415969848633,0.0187706062680367,70.25718881425246,3.292971014629998,3.069600541618356,0.2233704730116423,0
2020-06-26,85.5986099243164,88.42825657527817,85.45095132716905,88.20798383985682,205256800,-2.6093739155404165,-0.030725674927807,0.4925335799840609,0.946441650390625,85.97960205078125,76.85197235107422,0.020533841393924,60.15291546476622,3.075440492787621,3.0707685318522087,0.0046719609354122,1
2020-06-29,87.57137298583984,87.6657787527797,85.02977472321102,85.50662726415537,130646000,2.0647457216844742,0.023046671707259,-0.3634997719929376,0.7043991088867188,86.43442611694336,77.23802154541016,0.0208582508480552,64.18573290526464,3.027334254168977,3.0620816763155627,-0.0347474221465855,1
2020-06-30,88.30237579345703,88.58800861953088,87.1405053436716,87.1598666501381,140223200,1.1425091433189325,0.0083475088113029,0.0733064923533823,-0.4187698364257812,86.7423225402832,77.66703170776367,0.0208612760851446,65.57601200475949,3.013458259799961,3.0523569930124426,-0.0388987332124814,0
2020-07-01,88.13536834716797,88.9220535759505,88.08696138066959,88.37984827441205,110737200,-0.244479927244086,-0.0018913131700974,-0.2102790408434552,0.9803390502929688,87.04537887573242,78.13402969360351,0.0209407506025563,64.95562291538451,2.95492281824221,3.032870158058396,-0.0779473398161862,0
2020-07-02,88.13536834716797,89.67485466688348,88.02160865174983,89.04066652590694,114041600,-0.905298178738974,0.0,0.0298400176273194,-0.1766891479492187,87.34504699707031,78.56370651245118,0.0207141904262932,64.95562291538451,2.87538738319563,3.0013736030858427,-0.1259862198902128,1
2020-07-06,90.49299621582033,90.96016437699367,89.5296068531223,89.56107543992535,118655600,0.93192077589498,0.0267500767610748,0.0404589202536618,4.8943862915039205,87.92912979125977,79.04570220947265,0.0206201311647789,69.65570075360101,2.968378226932586,2.994774527855192,-0.0263963009226055,0
2020-07-07,90.21223449707033,91.64763090247186,90.10089033237492,90.87062990973762,112424400,-0.6583954126672893,-0.0031025795419614,-0.0525150098267591,2.640861511230483,88.26365585327149,79.48374786376954,0.0207257715900644,68.47786632521459,2.985009682758616,2.9928215588358764,-0.0078118760772607,1
2020-07-08,92.31326293945312,92.34473152661032,91.10055518911936,91.18769953716944,117092000,1.125563402283689,0.0232898392784077,0.0415176776571633,4.010887145996094,88.62286758422852,79.96284881591797,0.0202604902594428,72.25828275959894,3.131626229789504,3.020582493026602,0.1110437367629018,1
2020-07-09,92.71024322509766,93.2572869587544,91.66455533300416,93.20403412942578,125642800,-0.4937909043281223,0.0043003602408129,0.0730263382639291,4.574874877929688,89.17838897705079,80.47205017089844,0.0196855883973197,72.91914078309523,3.242476638656697,3.0649613221526213,0.1775153165040759,1
2020-07-10,92.87242126464844,92.93051996359854,91.69602787555728,92.30600881208682,90257200,0.5664124525616216,0.001749300119481,-0.2816365123986412,4.737052917480469,89.63442535400391,80.94031768798828,0.0154060937265771,73.20001838731561,3.305311228375416,3.1130313033971806,0.1922799249782354,0
2020-07-13,92.44398498535156,96.77922651804644,92.23097365442624,94.17469096863012,191649200,-1.730705983278554,-0.004613170125887,1.1233674432621443,1.950988769531236,90.31896286010742,81.37071029663086,0.0156058751463364,71.10197148988786,3.2826959903094064,3.146964240779626,0.1357317495297803,1
2020-07-14,93.9737777709961,94.16499745387678,90.89481289415856,91.82672629574613,170989200,2.1470514752499668,0.0165483215147739,-0.1078011283115192,3.761543273925767,90.95920333862304,81.85453598022461,0.0157215086162717,73.97074815579809,3.3496026101631458,3.18749191465633,0.1621106955068159,1
2020-07-15,94.62006378173828,96.09418977539168,93.42430181349536,95.84487140313816,153198000,-1.2248076213998758,0.0068773015842473,-0.1040486767585321,2.306800842285156,91.59097213745116,82.33154022216797,0.0149918115625085,75.0955655873962,3.415405796259748,3.2330746909770136,0.1823311052827341,0
2020-07-16,93.45577239990234,94.31023318785084,92.85789140298706,93.49450240060445,110577600,-0.0387300007021025,-0.0123049101353559,-0.2782046763012572,0.7455291748046875,92.1230125427246,82.7640153503418,0.015441953714557,69.28669366652682,3.335161050676035,3.2534919629168177,0.0816690877592174,0
2020-07-17,93.26698303222656,94.06092970486094,92.79496892260524,93.90601706451432,92186800,-0.6390340322877535,-0.0020200931716441,-0.1663157818581702,0.394561767578125,92.63617401123048,83.17789199829102,0.0154876702137827,68.36327027726827,3.219223581920616,3.2466382867175776,-0.0274147047969615,1
2020-07-20,95.23247528076172,95.37044953138845,93.01039399095431,93.35411815070974,90318000,1.878357130051981,0.0210738268209664,-0.0202718827424316,2.788490295410156,93.1101219177246,83.61606353759765,0.0156980358512244,72.47608979873483,3.248494478568958,3.247009525087854,0.0014849534811038,0
2020-07-21,93.91810607910156,96.09661884897764,93.66878769091768,96.02158177786352,103433200,-2.1034756987619545,-0.0138016910490372,0.1452113642906176,-0.0556716918945312,93.48070907592772,83.99304290771484,0.0155422027678614,66.2715977641883,3.129557672351112,3.2235191545405053,-0.0939614821893934,1
2020-07-22,94.18194580078124,94.86212529718232,93.5332348924758,93.62037185613212,89001600,0.5615739446491119,0.0028092530045,-0.1395258002266196,-0.4381179809570454,93.66757736206054,84.35167419433594,0.0149981494026738,66.88444329962662,3.021756133341753,3.183166550300755,-0.1614104169590016,0
2020-07-23,89.89512634277344,93.99314942038048,89.08665688068213,93.9156894105172,197004400,-4.020563067743765,-0.0455163611407595,1.2134927911408333,-3.5606460571289062,93.38606567382811,84.64199752807617,0.0180173937708834,50.7495203284884,2.560891767002275,3.05871159364106,-0.4978198266387847,0
2020-07-24,89.67241668701172,90.016140810345,86.31266499943915,88.0966309470678,185438800,1.5757857399439246,-0.0024774385978669,-0.0587073182121821,-3.594566345214844,93.06606521606446,84.9460693359375,0.0178282727705948,50.07368656744016,2.1528657323222262,2.877542421377293,-0.7246766890550669,1
2020-07-27,91.7977066040039,91.88968945823548,90.50996880574512,90.73265713883738,121214000,1.065049465166524,0.0237005981940934,-0.3463396009896526,-3.4347686767578125,93.00143737792968,85.28349716186523,0.0168723155389343,56.08396853867678,1.9781919295002268,2.69767232300188,-0.7194803935016534,0
2020-07-28,90.2896957397461,91.54597232497112,90.28484987143668,91.36926803254836,103625600,-1.0795722928022684,-0.0164275439991442,-0.1451020509182108,-3.6284103393554688,92.63302917480468,85.5996240234375,0.0167910786928175,51.35945869481529,1.6984985742487453,2.497837573251253,-0.7993389990025079,1
2020-07-29,92.02039337158205,92.20435906214746,90.73507124553788,90.77137831946692,90329200,1.2490150521151264,0.0191682740500596,-0.128311922922521,-2.1615524291991903,92.37306213378906,85.91526641845704,0.0171874032973455,55.94618625519124,1.5980708440500422,2.317884227411011,-0.719813383360969,1
2020-07-30,93.13387298583984,93.23795574453258,90.7883395787684,91.19499365016908,158130000,1.9388793356707623,0.0121003570345707,0.7505967062699548,3.2387466430664062,92.34087219238282,86.26198944091797,0.0172962772335421,58.6479498512057,1.5900011005126515,2.1723076020313394,-0.5823065015186879,1
2020-07-31,102.88389587402344,103.03397001244984,97.62157236005557,99.61612680199144,374336800,3.267769072031996,0.1046882576188579,1.3672724973123378,13.21147918701172,93.3025634765625,86.77423065185548,0.0285504492601347,73.80003923329647,2.3433385848269097,2.206513798590453,0.1368247862364562,1
